Date,Volume
2018-07-16,2812230000
2018-07-17,3050730000
2018-07-18,3089780000
2018-07-19,3266700000
2018-07-20,3230210000
2018-07-23,2907430000
2018-07-24,3417530000
2018-07-25,3553010000
2018-07-26,3653330000
2018-07-27,3415710000
2018-07-30,3245770000
2018-07-31,3892100000
2018-08-01,3496990000
2018-08-02,3467380000
2018-08-03,3030390000
2018-08-06,2874540000
2018-08-07,3162770000
2018-08-08,2972200000
2018-08-09,3047050000
2018-08-10,3256040000
2018-08-13,3158450000
2018-08-14,2976970000
2018-08-15,3645070000
2018-08-16,3219880000
2018-08-17,3024100000
2018-08-20,2748020000
2018-08-21,3147140000
2018-08-22,2689560000
2018-08-23,2713910000
2018-08-24,2596190000
2018-08-27,2854080000
2018-08-28,2683190000
2018-08-29,2791860000
2018-08-30,2802180000
2018-08-31,2880260000
2018-09-04,3077060000
2018-09-05,3241250000
2018-09-06,3139590000
2018-09-07,2946270000
2018-09-10,2731400000
2018-09-11,2899660000
2018-09-12,3264930000
2018-09-13,3254930000
2018-09-14,3149800000
2018-09-17,2947760000
2018-09-18,3074610000
2018-09-19,3280020000
2018-09-20,3337730000
2018-09-21,5607610000
2018-09-24,3372210000
2018-09-25,3285480000
2018-09-26,3388620000
2018-09-27,3060850000
2018-09-28,3432300000
2018-10-01,3364190000
2018-10-02,3401880000
2018-10-03,3598710000
2018-10-04,3496860000
2018-10-05,3328980000
2018-10-08,3330320000
2018-10-09,3520500000
2018-10-10,4501250000
2018-10-11,4890630000
2018-10-12,3966040000
2018-10-15,3300140000
2018-10-16,3428340000
2018-10-17,3321710000
2018-10-18,3616440000
2018-10-19,3566490000
2018-10-22,3307140000
2018-10-23,4348580000
2018-10-24,4709310000
2018-10-25,4634770000
2018-10-26,4803150000
2018-10-29,4673700000
2018-10-30,5106380000
2018-10-31,5112420000
2018-11-01,4708420000
2018-11-02,4237930000
2018-11-05,3623320000
2018-11-06,3510860000
2018-11-07,3914750000
2018-11-08,3630490000
2018-11-09,4019090000
2018-11-12,3670930000
2018-11-13,4091440000
2018-11-14,4402370000
2018-11-15,4179140000
2018-11-16,3975180000
2018-11-19,3772900000
2018-11-20,4357900000
2018-11-21,3233550000
2018-11-23,1651650000
2018-11-26,3443950000
2018-11-27,3485220000
2018-11-28,3951670000
2018-11-29,3560770000
2018-11-30,4658580000
2018-12-03,4186060000
2018-12-04,4499840000
2018-12-06,5141470000
2018-12-07,4216690000
2018-12-10,4151030000
2018-12-11,3905870000
2018-12-12,3958890000
2018-12-13,3927720000
2018-12-14,4035020000
2018-12-17,4616350000
2018-12-18,4470880000
2018-12-19,5127940000
2018-12-20,5585780000
2018-12-21,7609010000
2018-12-24,2613930000
2018-12-26,4233990000
2018-12-27,4096610000
2018-12-28,3702620000
